frame=7,7,5376,5376,768,768,384,576,die

[block]
frames=2
duration=200ms
type=play_once
frame=0,0,0,0,768,768,384,576,stance
frame=0,1,0,768,768,768,384,576,stance
frame=0,2,0,1536,768,768,384,576,stance
frame=0,3,0,2304,768,768,384,576,stance
frame=0,4,0,3072,768,768,384,576,stance
frame=0,5,0,3840,768,768,384,576,stance
frame=0,6,0,4608,768,768,384,576,stance
frame=0,7,0,5376,768,768,384,576,stance
frame=1,0,768,0,768,768,384,576,stance
frame=1,1,768,768,768,768,384,576,stance
frame=1,2,768,1536,768,768,384,576,stance
frame=1,3,768,2304,768,768,384,576,stance
frame=1,4,768,3072,768,768,384,576,stance
frame=1,5,768,3840,768,768,384,576,stance
frame=1,6,768,4608,768,768,384,576,stance
frame=1,7,768,5376,768,768,384,576,stance

